Line, "Line.l53", "53.1.2.3", "54.1.2.3", 4416, 6,  0, 50, 2.4017771, 0.54964, 0.54964, 1.00846, 0.58774, 1.0083233, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw8", "54.1", "94_open.1", 4608, 2,  0, 0, 2.4017771, 0.58774, 0.58774, 0.99788613, 0.58874, 0.99788613, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l55", "54.1.2.3", "57.1.2.3", 4672, 6,  0, 48, 2.4017771, 0.58774, 0.58774, 0.99788613, 0.69442, 0.9969745, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l55", "54.1.2.3", "57.1.2.3", 4864, 6,  0, 48, 2.4017771, 0.58774, 0.58774, 1.0250626, 0.69442, 1.0254183, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l55", "54.1.2.3", "57.1.2.3", 5056, 6,  0, 48, 2.4017771, 0.58774, 0.58774, 1.0083233, 0.69442, 1.0078493, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l58", "57.1.2.3", "60.1.2.3", 5248, 6,  1, 46, 2.4017771, 0.69442, 0.69442, 0.9969745, 0.92302, 0.99511983, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l58", "57.1.2.3", "60.1.2.3", 5440, 6,  1, 46, 2.4017771, 0.69442, 0.69442, 1.0254183, 0.92302, 1.0271604, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l58", "57.1.2.3", "60.1.2.3", 5632, 6,  1, 46, 2.4017771, 0.69442, 0.69442, 1.0078493, 0.92302, 1.0062826, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw4", "60", "160", 5824, 6,  0, 38, 2.4017771, 0.92302, 0.92302, 0.99511983, 0.92402, 0.99511986, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw4", "60", "160", 6016, 6,  0, 38, 2.4017771, 0.92302, 0.92302, 1.0271604, 0.92402, 1.0271605, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw4", "60", "160", 6208, 6,  0, 38, 2.4017771, 0.92302, 0.92302, 1.0062826, 0.92402, 1.0062826, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l117", "160r.1.2.3", "67.1.2.3", 6400, 6,  0, 38, 2.4017771, 0.92402, 0.92402, 1.0262151, 1.0307, 1.0257946, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l117", "160r.1.2.3", "67.1.2.3", 6592, 6,  0, 38, 2.4017771, 0.92402, 0.92402, 1.0271608, 1.0307, 1.0289177, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l117", "160r.1.2.3", "67.1.2.3", 6784, 6,  0, 38, 2.4017771, 0.92402, 0.92402, 1.025151, 1.0307, 1.0259827, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l68", "67.1.2.3", "97.1.2.3", 6976, 6,  0, 13, 2.4017771, 1.0307, 1.0307, 1.0257946, 1.1069, 1.0262678, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l68", "67.1.2.3", "97.1.2.3", 7168, 6,  0, 13, 2.4017771, 1.0307, 1.0307, 1.0289177, 1.1069, 1.0307161, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l68", "67.1.2.3", "97.1.2.3", 7360, 6,  0, 13, 2.4017771, 1.0307, 1.0307, 1.0259827, 1.1069, 1.0266259, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw5", "97", "197", 7552, 6,  0, 10, 2.4017771, 1.1069, 1.1069, 1.0262678, 1.1079, 1.0262678, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw5", "97", "197", 7744, 6,  0, 10, 2.4017771, 1.1069, 1.1069, 1.0307161, 1.1079, 1.0307162, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.sw5", "97", "197", 7936, 6,  0, 10, 2.4017771, 1.1069, 1.1069, 1.0266259, 1.1079, 1.026626, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l118", "197.1.2.3", "101.1.2.3", 8128, 6,  0, 10, 2.4017771, 1.1079, 1.1079, 1.0262678, 1.1841, 1.0269369, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l118", "197.1.2.3", "101.1.2.3", 8320, 6,  0, 10, 2.4017771, 1.1079, 1.1079, 1.0307162, 1.1841, 1.0327583, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l118", "197.1.2.3", "101.1.2.3", 8512, 6,  0, 10, 2.4017771, 1.1079, 1.1079, 1.026626, 1.1841, 1.0274643, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l101", "101.1.2.3", "105.1.2.3", 8704, 6,  0, 7, 2.4017771, 1.1841, 1.1841, 1.0269369, 1.26792, 1.0256107, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l101", "101.1.2.3", "105.1.2.3", 8896, 6,  0, 7, 2.4017771, 1.1841, 1.1841, 1.0327583, 1.26792, 1.0326078, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l101", "101.1.2.3", "105.1.2.3", 9088, 6,  0, 7, 2.4017771, 1.1841, 1.1841, 1.0274643, 1.26792, 1.0277369, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l105", "105.1.2.3", "108.1.2.3", 9280, 6,  0, 5, 2.4017771, 1.26792, 1.26792, 1.0256107, 1.36698, 1.02413, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l105", "105.1.2.3", "108.1.2.3", 9472, 6,  0, 5, 2.4017771, 1.26792, 1.26792, 1.0326078, 1.36698, 1.033256, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l105", "105.1.2.3", "108.1.2.3", 9664, 6,  0, 5, 2.4017771, 1.26792, 1.26792, 1.0277369, 1.36698, 1.0275873, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l108", "108.1.2.3", "300.1.2.3", 9856, 6,  0, 0, 2.4017771, 1.36698, 1.36698, 1.02413, 1.67178, 1.02413, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l108", "108.1.2.3", "300.1.2.3", 10048, 6,  0, 0, 2.4017771, 1.36698, 1.36698, 1.033256, 1.67178, 1.0332561, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l108", "108.1.2.3", "300.1.2.3", 10240, 6,  0, 0, 2.4017771, 1.36698, 1.36698, 1.0275873, 1.67178, 1.0275874, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l107", "108.1", "109.1", 10432, 2,  1, 5, 2.4017771, 1.36698, 1.36698, 1.02413, 1.50414, 1.0200062, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l109", "109.1", "110.1", 10496, 2,  0, 4, 2.4017771, 1.50414, 1.50414, 1.0200062, 1.59558, 1.0180316, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l111", "110.1", "112.1", 10560, 2,  1, 3, 2.4017771, 1.59558, 1.59558, 1.0180316, 1.63368, 1.0173706, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l112", "112.1", "113.1", 10624, 2,  1, 2, 2.4017771, 1.63368, 1.63368, 1.0173706, 1.7937, 1.0152857, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l113", "113.1", "114.1", 10688, 2,  1, 1, 2.4017771, 1.7937, 1.7937, 1.0152857, 1.89276, 1.0148644, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l110", "110.1", "111.1", 10752, 2,  1, 1, 2.4017771, 1.59558, 1.59558, 1.0180316, 1.77084, 1.0172881, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l104", "105.2", "106.2", 10816, 2,  1, 2, 2.4017771, 1.26792, 1.26792, 1.0326078, 1.3365, 1.0314594, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l106", "106.2", "107.2", 10880, 2,  1, 1, 2.4017771, 1.3365, 1.3365, 1.0314594, 1.51176, 1.029991, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l100", "101.3", "102.3", 10944, 2,  1, 3, 2.4017771, 1.1841, 1.1841, 1.0274643, 1.25268, 1.0260189, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l102", "102.3", "103.3", 11008, 2,  1, 2, 2.4017771, 1.25268, 1.25268, 1.0260189, 1.35174, 1.024348, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l103", "103.3", "104.3", 11072, 2,  1, 1, 2.4017771, 1.35174, 1.35174, 1.024348, 1.5651, 1.0225471, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l96", "97.1.2.3", "98.1.2.3", 11136, 6,  1, 3, 2.4017771, 1.1069, 1.1069, 1.0262678, 1.19072, 1.026062, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l96", "97.1.2.3", "98.1.2.3", 11328, 6,  1, 3, 2.4017771, 1.1069, 1.1069, 1.0307161, 1.19072, 1.0304599, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l96", "97.1.2.3", "98.1.2.3", 11520, 6,  1, 3, 2.4017771, 1.1069, 1.1069, 1.0266259, 1.19072, 1.0264218, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l97", "98.1.2.3", "99.1.2.3", 11712, 6,  1, 2, 2.4017771, 1.19072, 1.19072, 1.026062, 1.35836, 1.0263504, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l97", "98.1.2.3", "99.1.2.3", 11904, 6,  1, 2, 2.4017771, 1.19072, 1.19072, 1.0304599, 1.35836, 1.0296401, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l97", "98.1.2.3", "99.1.2.3", 12096, 6,  1, 2, 2.4017771, 1.19072, 1.19072, 1.0264218, 1.35836, 1.0260866, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l98", "99.1.2.3", "100.1.2.3", 12288, 6,  1, 1, 2.4017771, 1.35836, 1.35836, 1.0263504, 1.4498, 1.0265471, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l98", "99.1.2.3", "100.1.2.3", 12480, 6,  1, 1, 2.4017771, 1.35836, 1.35836, 1.0296401, 1.4498, 1.0295742, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l98", "99.1.2.3", "100.1.2.3", 12672, 6,  1, 1, 2.4017771, 1.35836, 1.35836, 1.0260866, 1.4498, 1.0256856, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l99", "100.1.2.3", "450.1.2.3", 12864, 6,  0, 0, 2.4017771, 1.4498, 1.4498, 1.0265471, 1.69364, 1.0265472, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l99", "100.1.2.3", "450.1.2.3", 13056, 6,  0, 0, 2.4017771, 1.4498, 1.4498, 1.0295742, 1.69364, 1.0295743, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l99", "100.1.2.3", "450.1.2.3", 13248, 6,  0, 0, 2.4017771, 1.4498, 1.4498, 1.0256856, 1.69364, 1.0256857, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l67", "67.1.2.3", "72.1.2.3", 13440, 6,  0, 21, 2.4017771, 1.0307, 1.0307, 1.0257946, 1.11452, 1.0261744, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l67", "67.1.2.3", "72.1.2.3", 13632, 6,  0, 21, 2.4017771, 1.0307, 1.0307, 1.0289177, 1.11452, 1.0280141, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l67", "67.1.2.3", "72.1.2.3", 13824, 6,  0, 21, 2.4017771, 1.0307, 1.0307, 1.0259827, 1.11452, 1.0257603, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l73", "72.1.2.3", "76.1.2.3", 14016, 6,  3, 18, 2.4017771, 1.11452, 1.11452, 1.0261744, 1.17548, 1.0260718, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l73", "72.1.2.3", "76.1.2.3", 14208, 6,  3, 18, 2.4017771, 1.11452, 1.11452, 1.0280141, 1.17548, 1.0274868, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l73", "72.1.2.3", "76.1.2.3", 14400, 6,  3, 18, 2.4017771, 1.11452, 1.11452, 1.0257603, 1.17548, 1.0263767, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l77", "76.1.2.3", "86.1.2.3", 14592, 6,  1, 8, 2.4017771, 1.17548, 1.17548, 1.0260718, 1.38884, 1.0251768, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l77", "76.1.2.3", "86.1.2.3", 14784, 6,  1, 8, 2.4017771, 1.17548, 1.17548, 1.0274868, 1.38884, 1.0257135, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l77", "76.1.2.3", "86.1.2.3", 14976, 6,  1, 8, 2.4017771, 1.17548, 1.17548, 1.0263767, 1.38884, 1.0277947, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l86", "86.1.2.3", "87.1.2.3", 15168, 6,  1, 7, 2.4017771, 1.38884, 1.38884, 1.0251768, 1.526, 1.0246557, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l86", "86.1.2.3", "87.1.2.3", 15360, 6,  1, 7, 2.4017771, 1.38884, 1.38884, 1.0257135, 1.526, 1.0249163, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l86", "86.1.2.3", "87.1.2.3", 15552, 6,  1, 7, 2.4017771, 1.38884, 1.38884, 1.0277947, 1.526, 1.0283356, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l88", "87.1.2.3", "89.1.2.3", 15744, 6,  0, 5, 2.4017771, 1.526, 1.526, 1.0246557, 1.60982, 1.024226, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l88", "87.1.2.3", "89.1.2.3", 15936, 6,  0, 5, 2.4017771, 1.526, 1.526, 1.0249163, 1.60982, 1.0246506, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l88", "87.1.2.3", "89.1.2.3", 16128, 6,  0, 5, 2.4017771, 1.526, 1.526, 1.0283356, 1.60982, 1.0287314, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l90", "89.1.2.3", "91.1.2.3", 16320, 6,  0, 4, 2.4017771, 1.60982, 1.60982, 1.024226, 1.6784, 1.0240259, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l90", "89.1.2.3", "91.1.2.3", 16512, 6,  0, 4, 2.4017771, 1.60982, 1.60982, 1.0246506, 1.6784, 1.0243247, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l90", "89.1.2.3", "91.1.2.3", 16704, 6,  0, 4, 2.4017771, 1.60982, 1.60982, 1.0287314, 1.6784, 1.0289401, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l92", "91.1.2.3", "93.1.2.3", 16896, 6,  0, 3, 2.4017771, 1.6784, 1.6784, 1.0240259, 1.74698, 1.0237089, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l92", "91.1.2.3", "93.1.2.3", 17088, 6,  0, 3, 2.4017771, 1.6784, 1.6784, 1.0243247, 1.74698, 1.0241641, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l92", "91.1.2.3", "93.1.2.3", 17280, 6,  0, 3, 2.4017771, 1.6784, 1.6784, 1.0289401, 1.74698, 1.0290355, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l94", "93.1.2.3", "95.1.2.3", 17472, 6,  1, 2, 2.4017771, 1.74698, 1.74698, 1.0237089, 1.83842, 1.0236702, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l94", "93.1.2.3", "95.1.2.3", 17664, 6,  1, 2, 2.4017771, 1.74698, 1.74698, 1.0241641, 1.83842, 1.0237815, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l94", "93.1.2.3", "95.1.2.3", 17856, 6,  1, 2, 2.4017771, 1.74698, 1.74698, 1.0290355, 1.83842, 1.0292212, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l95", "95.2", "96.2", 18048, 2,  1, 1, 2.4017771, 1.83842, 1.83842, 1.0237815, 1.89938, 1.0235245, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l93", "93.1", "94.1", 18112, 2,  1, 1, 2.4017771, 1.74698, 1.74698, 1.0237089, 1.8308, 1.0230017, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l91", "91.3", "92.3", 18176, 2,  1, 1, 2.4017771, 1.6784, 1.6784, 1.0289401, 1.76984, 1.0288553, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l89", "89.2", "90.2", 18240, 2,  1, 1, 2.4017771, 1.60982, 1.60982, 1.0246506, 1.68602, 1.0245587, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l87", "87.1", "88.1", 18304, 2,  1, 1, 2.4017771, 1.526, 1.526, 1.0246557, 1.57934, 1.0246028, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l76", "76.1.2.3", "77.1.2.3", 18368, 6,  1, 7, 2.4017771, 1.17548, 1.17548, 1.0260718, 1.2974, 1.0272176, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l76", "76.1.2.3", "77.1.2.3", 18560, 6,  1, 7, 2.4017771, 1.17548, 1.17548, 1.0274868, 1.2974, 1.0286221, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l76", "76.1.2.3", "77.1.2.3", 18752, 6,  1, 7, 2.4017771, 1.17548, 1.17548, 1.0263767, 1.2974, 1.0272548, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l78", "77.1.2.3", "78.1.2.3", 18944, 6,  0, 6, 2.4017771, 1.2974, 1.2974, 1.0272176, 1.32788, 1.0275174, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l78", "77.1.2.3", "78.1.2.3", 19136, 6,  0, 6, 2.4017771, 1.2974, 1.2974, 1.0286221, 1.32788, 1.0290332, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l78", "77.1.2.3", "78.1.2.3", 19328, 6,  0, 6, 2.4017771, 1.2974, 1.2974, 1.0272548, 1.32788, 1.0274129, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l80", "78.1.2.3", "80.1.2.3", 19520, 6,  1, 5, 2.4017771, 1.32788, 1.32788, 1.0275174, 1.47266, 1.029582, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l80", "78.1.2.3", "80.1.2.3", 19712, 6,  1, 5, 2.4017771, 1.32788, 1.32788, 1.0290332, 1.47266, 1.0307059, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l80", "78.1.2.3", "80.1.2.3", 19904, 6,  1, 5, 2.4017771, 1.32788, 1.32788, 1.0274129, 1.47266, 1.0282634, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l81", "80.1.2.3", "81.1.2.3", 20096, 6,  0, 4, 2.4017771, 1.47266, 1.47266, 1.029582, 1.526, 1.0303659, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l81", "80.1.2.3", "81.1.2.3", 20288, 6,  0, 4, 2.4017771, 1.47266, 1.47266, 1.0307059, 1.526, 1.031544, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l81", "80.1.2.3", "81.1.2.3", 20480, 6,  0, 4, 2.4017771, 1.47266, 1.47266, 1.0282634, 1.526, 1.0284699, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l83", "81.3", "84.3", 20672, 2,  1, 2, 2.4017771, 1.526, 1.526, 1.0284699, 1.73174, 1.0258711, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l85", "84.3", "85.3", 20736, 2,  1, 1, 2.4017771, 1.73174, 1.73174, 1.0258711, 1.87652, 1.0246516, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l82", "81.1.2.3", "82.1.2.3", 20800, 6,  1, 2, 2.4017771, 1.526, 1.526, 1.0303659, 1.6022, 1.0312109, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l82", "81.1.2.3", "82.1.2.3", 20992, 6,  1, 2, 2.4017771, 1.526, 1.526, 1.031544, 1.6022, 1.0327955, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l82", "81.1.2.3", "82.1.2.3", 21184, 6,  1, 2, 2.4017771, 1.526, 1.526, 1.0284699, 1.6022, 1.0292416, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l84", "82.1.2.3", "83.1.2.3", 21376, 6,  1, 1, 2.4017771, 1.6022, 1.6022, 1.0312109, 1.6784, 1.0323735, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l84", "82.1.2.3", "83.1.2.3", 21568, 6,  1, 1, 2.4017771, 1.6022, 1.6022, 1.0327955, 1.6784, 1.0339083, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l84", "82.1.2.3", "83.1.2.3", 21760, 6,  1, 1, 2.4017771, 1.6022, 1.6022, 1.0292416, 1.6784, 1.0300624, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l79", "78.1.2.3", "79.1.2.3", 21952, 6,  1, 1, 2.4017771, 1.32788, 1.32788, 1.0275174, 1.39646, 1.0272145, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l79", "78.1.2.3", "79.1.2.3", 22144, 6,  1, 1, 2.4017771, 1.32788, 1.32788, 1.0290332, 1.39646, 1.029166, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l79", "78.1.2.3", "79.1.2.3", 22336, 6,  1, 1, 2.4017771, 1.32788, 1.32788, 1.0274129, 1.39646, 1.0273667, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l72", "72.3", "73.3", 22528, 2,  1, 3, 2.4017771, 1.11452, 1.11452, 1.0257603, 1.19834, 1.0236041, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l74", "73.3", "74.3", 22592, 2,  1, 2, 2.4017771, 1.19834, 1.19834, 1.0236041, 1.30502, 1.0217597, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l75", "74.3", "75.3", 22656, 2,  1, 1, 2.4017771, 1.30502, 1.30502, 1.0217597, 1.42694, 1.0207289, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l66", "67.1", "68.1", 22720, 2,  1, 4, 2.4017771, 1.0307, 1.0307, 1.0257946, 1.09166, 1.0242495, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l69", "68.1", "69.1", 22784, 2,  1, 3, 2.4017771, 1.09166, 1.09166, 1.0242495, 1.17548, 1.0224784, 0, 2, 0, 0, 0, 0, 16, 1
